molecule_chembl_id,canonical_smiles,bioactivity_threshold,standard_value,pref_name,PIC50,mol,ECFP4
CHEMBL1200340,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,active,800.0,Neuraminidase,6.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9900>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000001010000000000000000000000000000000000000000000010000000000000000000000000000000000000010001000000000100000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000010000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000010001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CHEMBL501838,CC(=O)Nc1cc(OC(C)C)c(C(=O)O)cc1NC(=N)N,active,49.0,Neuraminidase,7.309803919971486,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9890>,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000010000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000001000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000001000000000000100000000000000000000000000000000000000000000000000000000
CHEMBL3415952,N=C(N)N1C[C@@H]2[C@H](C1)[C@H]1C3CC4[C@H]([C@H]41)[C@@H]32,active,800.0,Matrix protein 2,6.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9820>,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000110000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000
CHEMBL458768,COC(=O)c1ccc(NC(C)=O)cc1O,active,990.0,Neuraminidase,6.00436480540245,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f97b0>,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000100000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001010000010000000000000000000000000100000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000
CHEMBL674,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,active,21.0,Neuraminidase,7.67778070526608,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9740>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000100000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000000010100000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CHEMBL495455,CCCCCCCCCCCCCCCCOc1cc(NC(C)=O)c(N)cc1C(=O)OC,active,590.0,Neuraminidase,6.229147988357856,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f96d0>,00000000000001000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000001000000010000000000000000000000000100000000000000000000000000000010001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000010000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000
CHEMBL4764903,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SCc3ccccc3)cc2)[C@H]1NC(C)=O,active,860.0,Neuraminidase,6.0655015487564325,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9660>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000100000000010000000000000100000000000000000000000010000000000000001000000000000000000000000000010100000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000000010100000000000000000000000000000000000001000000001000000000000000000000100000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000001000000010000000010000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000010000000000000000001000100000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CHEMBL517961,CCOc1cc(OCC)nc(NC(=S)NC(=O)C(c2ccc(Cl)cc2)C(C)C)n1,active,310.0,Neuraminidase,6.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f95f0>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000100000000000000010000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000010000000000000000000000001000000000000000000000000000000000000101000000000100000001000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CHEMBL459250,CC(C)(C)NC(=O)NC(=S)NC(=O)[C@@H]1[C@H](/C=C(\Cl)C(F)(F)F)C1(C)C,active,510.0,Neuraminidase,6.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9580>,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000010000000000000000000000000000100001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000110000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000010000000000000000000000000010000000100000000000000000000000000000000000010100000000000
CHEMBL506288,COC(=O)c1cc(NC(=N)N)c(NC(C)=O)cc1OC(C)C,active,120.0,Neuraminidase,6.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9510>,01000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000010000000000000000000000000100000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000001000000000000100000000000000000000000000000000000000000000000000000000
CHEMBL556810,CC(=O)N[C@H]1[C@H]([C@H](OC(=O)NCc2cn(CCOCCOCCOCCOCCNC(=O)COc3ccc(-c4c5nc(c(-c6ccc(OCC(=O)NCCOCCOCCOCCOCCn7cc(CNC(=O)O[C@@H]([C@@H]8OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]8NC(C)=O)[C@H](O)CO)nn7)cc6)c6ccc([nH]6)c(-c6ccc(OCC(=O)NCCOCCOCCOCCOCCn7cc(CNC(=O)O[C@@H]([C@@H]8OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]8NC(C)=O)[C@@H](O)CO)nn7)cc6)c6nc(c(-c7ccc(OCC(=O)NCCOCCOCCOCCOCCn8cc(CNC(=O)O[C@@H]([C@@H]9OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]9NC(C)=O)[C@H](O)CO)nn8)cc7)c7ccc4[nH]7)C=C6)C=C5)cc3)nn2)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,active,3.7,Neuraminidase,8.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f94a0>,01000000000001000000000000000000000000000100000000000000001000000000010000000010100000000000000000000010000000000000000100010000000000000000100000000100000000000000000000000000000000000000100010000100000000000000000000010010010100000001000000000100000000010000000001000000000000000000000000000000000000000000000000000000001000000000000000010000000000010000000000000000000000000010000000010100000000000000000010000000000000000000000000000000000000000000000010000000100000000000000000100000100000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000011000000000000000000000000111000000000000000000000000100100100000000001000000010000000000000001000100000000000000000000001000001000000000000000000000010010000000000000000000000100000001000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000001000010000000100000100000000000000010001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010100100000000000000000000000000000000001000000000000000000000000000000000000000000000010000000001000000000000000000000000001000100000010010000100010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000110000010000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000101001000000010000000000000010000000001000000100000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000010000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000001000
CHEMBL554168,CC(=O)N[C@H]1[C@H]([C@H](OC(=O)NCc2cn(CCOCOc3ccc(-c4c5nc(c(-c6ccc(OCOCCn7cc(CNC(=O)O[C@@H]([C@@H]8OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]8NC(C)=O)[C@H](O)CO)nn7)cc6)c6ccc([nH]6)c(-c6ccc(OCOCCn7cc(CNC(=O)O[C@@H]([C@@H]8OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]8NC(C)=O)[C@H](O)CO)nn7)cc6)c6nc(c(-c7ccc(OCOCCn8cc(CNC(=O)O[C@@H]([C@@H]9OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]9NC(C)=O)[C@H](O)CO)nn8)cc7)c7ccc4[nH]7)C=C6)C=C5)cc3)nn2)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,active,11.0,Neuraminidase,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9430>,01000000000001000000000000000000000000000000000000000000001000000000010000000010100000000000000000000010000000000000000100010000000000000000100000000100000000000000000000000000000000000000100000000100000000000000000000000010010100000001000000000100000000010000000001000000000000000000000000000000000000000000000000000000001000000000000000010000000000010000000000000000000000000010000000010100000000000000000010000000000000000000000000000000000000000000000010000000100000000000000000100000100000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000111000000000000000000000000100100100000000000000000010000000000000000000100000000000000000000001000001000000000000000000000010010000000000000000000000100000001000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000001000010000000100000100000000000000010001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000001000000000000100000000000001000100000010010000100010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000110000010000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000101001000000010000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000010000000000000000000001000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000
CHEMBL451301,CC(C)(C)NC(=O)NC(=S)NC(=O)[C@H]1[C@H](C=C(Cl)Cl)C1(C)C,active,260.0,Neuraminidase,6.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f93c0>,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000010000000000000000000000000000100001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000110000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000010100000000000
CHEMBL5398013,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cc(F)c(C3=CCCC3)cc2C)[C@H]1NC(C)=O,active,800.0,Neuraminidase,6.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9350>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000100000000010000000000000100000000000000000000000010100000000000000000000000000000000000000000010000000000001001000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100010000100000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000100000000000000010000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000010010100000000100000000000000000000000000001000000000000010000000000000000000000000000000000011000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000000010000000000000000000000000000000000100000000000000000000000000000010000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000010000000010000001000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000010000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000
CHEMBL198028,Cc1cc(O)nc(NC(=S)NC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)n1,active,360.0,Neuraminidase,6.443697499232713,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f92e0>,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000100000000000000000000000000000100000000000100000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000010000000000000000000000000000001001000000000000000000000001000000000100000000000000000000100000000000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000010000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000010000000000000000000000000000000000000001000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000001000100000000000000000000000000000000000000000000000000000010000101000000000000000000000000000000000000001000000000100000001000000000000000000000000000000000000000000010000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CHEMBL2165491,CN1CCC2(C1)C1CC3CC(C1)CC2C3.O=C(O)/C=C\C(=O)O,active,300.0,Matrix protein 2,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7f5b947f9270>,00000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000001000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000
